1494045874104	5	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	k	Bak
1494045876615	6	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	⌨	Bak
1494045877476	7	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	⌥	Bak
1494045878777	8	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	@	Bak@
1494045880218	9	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	1	Bak@1
1494045883720	10	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	(	Bak@1(
1494045888276	11	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	+	Bak@1(+
1494045891821	12	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	&	Bak@1(+&
1494045895414	13	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	'	Bak@1(+&'
1494045899263	14	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	⌥	Bak@1(+&'
1494045900050	15	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	⌥	Bak@1(+&'
1494045900450	16	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	⌨	Bak@1(+&'
1494045901286	17	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	.	Bak@1(+&'.
1494045902353	18	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	⌨	Bak@1(+&'.
1494045902770	19	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	⌥	Bak@1(+&'.
1494045904612	20	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	⌨	Bak@1(+&'.
1494045907234	21	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	⌥	Bak@1(+&'.
1494045908545	22	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	⌥	Bak@1(+&'.
1494045909654	23	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	⌨	Bak@1(+&'.
1494045910249	24	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	⌥	Bak@1(+&'.
1494045912154	25	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	$	Bak@1(+&'.$
1494045914607	26	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	*	Bak@1(+&'.$*
1494045918034	27	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	,	Bak@1(+&'.$*,
1494045921940	28	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	-	Bak@1(+&'.$*,-
1494045925254	29	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	⌥	Bak@1(+&'.$*,-
1494045925953	30	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	⌥	Bak@1(+&'.$*,-
1494045926303	31	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	⌨	Bak@1(+&'.$*,-
1494045927088	32	15BDC0C2DFF	LG Watch Sport	SwipeKeyQwerty	0	.	Bak@1(+&'.$*,-.
